Ocean_Name,Exposure,Percent_Bleaching,Temperature_Mean,Windspeed,TSA,Bleaching_condition
Atlantic,Sheltered,5.5,299.83,6,-4.76,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.83,5,-4.54,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.83,6,-4.65,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.83,5,-2.07,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.82,5,-1.56,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.84,7,-0.48,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.82,5,0.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.82,5,0.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,299.83,9,-0.09,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,301.53,4,-1.66,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,301.16,3,-0.46,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.79,3,0.26,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,301.11,3,-0.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,301.14,3,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,301,3,-0.35,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,301.3,6,-1.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,301.07,6,-0.21,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,301.12,5,-1.69,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,296.01,5,1.45,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,296.01,9,-1.67,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,296.07,5,0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,302.46,2,-0.64,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,298.87,4,-0.94,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,301.16,6,-1.97,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,301.09,6,-1.72,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,299.54,4,-0.13,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,300.6,1,1.35,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,301.92,4,0.37,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.75,4,1.83,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,299.99,2,1.23,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,300.53,2,-0.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.75,3,0.78,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.73,3,0.36,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,299.73,3,0.77,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,301.92,2,-0.08,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.75,6,-0.74,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sometimes,5.5,301.24,3,0.49,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.4,3,0,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.29,4,0.61,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,299.88,4,1.11,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,298.81,4,-0.43,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.63,5,0.72,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,301.4,3,0.3,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,301.04,2,2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.26,4,-0.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.29,4,-0.5,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.23,7,-0.74,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.85,10,-4.04,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.57,9,-2.12,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.31,9,-1.61,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,301.68,3,0.57,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,299.5,5,0.5,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,299.89,5,-0.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,300.42,5,-0.78,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,300.51,7,-1.29,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sheltered,5.5,300.38,5,-2.24,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,300.76,5,0.09,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,301.09,5,-0.12,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,300.89,5,-1.5,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,300.89,5,-1.5,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,300.87,3,1.23,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,302.38,3,1.96,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,301.35,3,-1.83,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.86,4,0.2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,303.12,3,0.74,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,301.11,3,1.15,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,297.88,8,-1.04,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,298.87,7,2.53,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,297.08,3,0.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,297.71,7,0.18,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,298.8,5,-0.36,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,294.76,9,1.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,299.97,4,-0.57,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,300,6,0.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,299.97,5,0.68,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,299.84,5,-0.44,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,299.72,5,1.39,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.56,2,0.37,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.36,2,-1.07,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.24,2,0.49,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.04,3,-1.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,300.96,3,-0.99,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,300.98,3,0.17,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Exposed,5.5,299.94,7,-6.01,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.74,2,1.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.78,2,0.76,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,302.09,1,0.38,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,302.31,1,1.49,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sometimes,5.5,302.46,2,0.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.74,2,0.44,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,303.08,3,-1.26,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,303.08,3,-1.26,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Sheltered,5.5,303.08,3,-1.26,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,302.59,1,-0.25,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,302.43,1,-0.45,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.75,5,-1.73,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.75,4,-0.73,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.92,5,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,301.92,4,0.01,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Pacific,Exposed,5.5,301.53,3,0.53,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,298.48,4,0.58,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Indian,Sheltered,5.5,298.49,9,-0.61,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,4,-0.82,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,3,-0.72,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,5,-1.34,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-1.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-1.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-1.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.64,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,3,0,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-3.23,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,0.31,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.46,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.49,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.49,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,5,-2.84,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,5,-2.84,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,5,-2.84,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,6,-3.31,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.51,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.51,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,1.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,3,0.23,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.01,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.01,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.01,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.01,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-2,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,5,-3.83,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,5,-3.83,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,5,-3.83,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.85,4,0.03,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.59,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,5,-1.27,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,5,-1.27,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-3.36,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-3.36,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1.06,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-1.77,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.01,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,1.3,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,1.94,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-2.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.49,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,5,-2.84,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,5,-2.84,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-0.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,1.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,1.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.16,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.66,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.28,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.46,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,7,-2.46,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-2.79,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.66,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,1.38,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-0.88,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-0.88,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-3.7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-3.7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,1.63,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,1.63,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-0.88,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-0.88,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-3.7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-3.7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,6,-3.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,4,-0.74,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,3,-0.72,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,3,-0.72,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.16,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.16,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-1.29,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.66,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.53,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-3.16,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-2.53,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-2.53,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.66,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.66,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,-0.66,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,4,1.63,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,3,-0.32,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.78,5,-3.7,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,4,-3.53,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,4,-3.53,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,4,-3.53,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,6,-3.41,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,3,0.09,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.83,3,-0.72,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,4,-3.33,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,3,0,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,4,-3.16,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,5,-3.21,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,5,-2.63,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,4,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.76,4,-0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Exposed,5.5,300.81,5,-1.56,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.77,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.42,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-1,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.42,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.5,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,5,-0.02,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.8,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.78,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,-0.91,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,4,0.71,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.4,Bleaching percentage averaged from code: Mild (1-10% Bleached)
Atlantic,Sometimes,5.5,300.88,6,-2.77,Bleaching percentage averaged from code: Mild (1-10% Bleached)
